Date,Price,Open,High,Low,Vol.,Change %,7_day_MA,14_day_MA,21_day_MA,7_day_STD,price_lag1,price_lag2,price_lag3
2018-09-25,87.0,86.5,87.5,86.5,29.00K,0.87%,88.43285714285715,88.96642857142857,90.64809523809524,1.3360104077152128,86.25,89.06,89.97
2018-09-26,86.4,87.0,88.0,86.05,73.50K,-0.69%,88.07000000000001,88.54857142857144,90.13904761904762,1.509039429570853,87.0,86.25,89.06
2018-09-27,86.53,86.5,87.06,86.0,89.50K,0.15%,87.66428571428571,88.24428571428572,89.68428571428572,1.4828222768630757,86.4,87.0,86.25
2018-09-28,86.28,86.5,86.99,85.0,108.50K,-0.29%,87.35571428571428,88.05428571428571,89.2752380952381,1.5188027866584175,86.53,86.4,87.0
2018-10-01,87.08,86.26,87.29,85.01,62.00K,0.93%,86.94285714285715,87.82714285714285,88.99428571428571,0.9907020118027,86.28,86.53,86.4
2018-10-02,87.6,86.5,88.1,87.49,62.00K,0.60%,86.73428571428572,87.76214285714286,88.73380952380953,0.5056302055468263,87.08,86.28,86.53
2018-10-03,86.33,87.0,87.7,86.2,46.50K,-1.45%,86.74571428571429,87.62071428571429,88.44047619047619,0.4936212158744057,87.6,87.08,86.28
2018-10-04,86.23,86.1,86.52,85.9,104.00K,-0.12%,86.63571428571427,87.53428571428572,88.1895238095238,0.5129281022664378,86.33,87.6,87.08
2018-10-05,82.13,85.0,85.49,82.0,1.35M,-4.75%,86.02571428571427,87.04785714285713,87.70761904761905,1.789775192054745,86.23,86.33,87.6
2018-10-08,78.03,82.5,82.5,78.03,194.50K,-4.99%,84.81142857142858,86.23785714285715,87.10000000000001,3.4779180964642533,82.13,86.23,86.33
2018-10-09,78.01,78.25,80.89,76.75,3.68M,-0.03%,83.63,85.49285714285715,86.5795238095238,4.221133339124198,78.03,82.13,86.23
2018-10-10,76.48,75.5,78.8,74.11,134.50K,-1.96%,82.11571428571429,84.52928571428572,85.92333333333333,4.656113748405882,78.01,78.03,82.13
2018-10-11,75.92,76.01,77.0,75.0,722.00K,-0.73%,80.44714285714285,83.59071428571428,85.32380952380952,4.451534245948928,76.48,78.01,78.03
2018-10-12,72.14,75.0,75.01,72.13,75.00K,-4.98%,78.42,82.58285714285715,84.55380952380953,4.555809478018023,75.92,76.48,78.01
2018-10-15,68.54,70.0,70.94,68.54,155.50K,-4.99%,75.89285714285714,81.26428571428572,83.65380952380953,4.405404689263985,72.14,75.92,76.48
2018-10-16,68.4,69.47,70.99,67.0,192.50K,-0.20%,73.93142857142857,79.97857142857143,82.67571428571429,4.218137142433784,68.54,72.14,75.92
2018-10-17,71.6,69.89,71.82,69.0,161.50K,4.68%,73.01285714285714,78.91214285714285,81.8295238095238,3.861928336490579,68.4,68.54,72.14
2018-10-18,72.38,72.0,74.0,71.0,106.00K,1.09%,72.20857142857143,77.9192857142857,81.06476190476191,3.172482879236064,71.6,68.4,68.54
2018-10-19,74.91,71.5,75.33,71.41,129.00K,3.50%,71.98428571428572,77.05,80.34761904761905,2.8603138355945386,72.38,71.6,68.4
2018-10-22,75.45,74.0,76.7,74.0,68.00K,0.72%,71.91714285714286,76.18214285714285,79.69952380952381,2.756148969641416,74.91,72.38,71.6
2018-10-23,75.64,74.75,76.99,73.12,49.00K,0.25%,72.41714285714286,75.41857142857144,79.19428571428571,3.099412386704212,75.45,74.91,72.38
2018-10-24,79.42,79.39,79.42,77.35,53.50K,5.00%,73.97142857142856,74.93214285714285,78.83333333333333,3.529289015138815,75.64,75.45,74.91
2018-10-25,83.3,82.7,83.39,81.0,471.00K,4.89%,76.10000000000001,75.01571428571428,78.68571428571428,4.062039717514528,79.42,75.64,75.45
2018-10-26,87.39,83.5,87.46,80.5,371.00K,4.91%,78.35571428571428,75.6842857142857,78.72666666666666,5.332250485310534,83.3,79.42,75.64
